subj_idx,Participant Private ID,age_corrected,age_group,gender,worksit,education,edu_group,ideology,ideology_num,partisanship,conservative_rating,labour_rating,libdem_rating,green_rating,reform_rating,questionnaire_attention_check,attention_start,attention_end,crt_correct,dogmatism,affective_polarisation,m_climate,m_immigration,m_punishment,m_teaculture,m_brain,m_gender,m_discrimination,m_adoption,m_selfenhancement,m_cats,s_climate,s_immigration,s_punishment,s_teaculture,s_brain,s_gender,s_discrimination,s_adoption,s_selfenhancement,s_cats,ideo_group,ideo_strength,ideo_m_climate,ideo_m_adoption,ideo_m_punishment,ideo_m_gender,ideo_m_discrimination,ideo_m_immigration,ideo_m_teaculture,ideo_m_brain,ideo_m_cats,self_m_enhancement
428,11695553,18,18-24,male,Employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Right,6,Conservative,80,27,50,51,51,passed,Yes,Yes,1,16,16.821414922651424,Neutral,Higher,Higher,Higher,Higher,Lower,Higher,Higher,Higher,Lower,,1,2,2,1,2,1,2,2,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
179,11695502,27,25-31,male,Self-employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Green,0,45,50,60,0,passed,Yes,Yes,3,23,25.768197453450252,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,1,1,1,2,2,2,1,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
424,11695430,38,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Reform UK,32,0,15,68,79,passed,Yes,Yes,0,28,30.287951399855356,Higher,Higher,Higher,Higher,Higher,Lower,Neutral,Higher,Neutral,Higher,1,1,1,2,1,1,,1,,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
175,11695394,26,25-31,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly left,3,Liberal Democrat,39,33,45,12,42,passed,Yes,Yes,3,29,11.7881296226331,Higher,Higher,Neutral,Higher,Neutral,Higher,Lower,Neutral,Higher,Lower,1,2,,2,,1,1,,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
173,11695384,25,25-31,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Liberal Democrat,50,60,90,70,35,passed,Yes,Yes,3,18,18.547236990991408,Higher,Higher,Neutral,Higher,Higher,Higher,Lower,Lower,Higher,Lower,1,1,,2,1,2,1,1,1,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
425,11695370,31,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Conservative,74,50,20,34,43,passed,Yes,Yes,3,32,17.95995545651492,Higher,Higher,Higher,Higher,Neutral,Neutral,Lower,Higher,Lower,Lower,1,1,1,1,,,1,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
420,11695359,35,Above 32,female,Self-employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Right,6,Reform UK,78,4,7,10,100,passed,Yes,Yes,0,27,40.81372318228269,Higher,Neutral,Higher,Higher,Higher,Neutral,Lower,Higher,Higher,Higher,1,,1,1,1,,1,2,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
418,11695349,33,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Reform UK,50,20,45,30,65,passed,Yes,Yes,3,27,15.684387141358123,Higher,Neutral,Neutral,Higher,Higher,Higher,Lower,Neutral,Neutral,Higher,1,,,1,1,1,1,,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
422,11695348,35,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,20,70,50,51,20,passed,Yes,Yes,3,24,19.47716611830376,Neutral,Neutral,Lower,Neutral,Higher,Higher,Lower,Neutral,Higher,Lower,,,2,,1,1,1,,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
417,11695337,24,18-24,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,20,70,30,65,0,passed,Yes,Yes,0,18,26.758176320519304,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Higher,2,2,1,1,1,1,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
170,11695336,35,Above 32,female,Self-employed,"Ph.D, D.Phil or equivalent",ISCED 5-8,Moderate,4,Labour,14,76,46,70,0,passed,Yes,Yes,2,19,30.002666548158683,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Lower,2,1,2,1,1,2,2,2,1,1,Moderate,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Higher
419,11695334,19,18-24,male,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Conservative,67,53,33,51,20,passed,Yes,Yes,3,22,16.448708155961672,Higher,Lower,Neutral,Lower,Higher,Neutral,Lower,Neutral,Neutral,Lower,1,1,,1,1,,1,,,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
493,11695320,34,Above 32,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly right,5,Conservative,70,50,64,15,0,passed,Yes,Yes,0,13,27.570999256465115,Higher,Lower,Higher,Higher,Neutral,Higher,Lower,Lower,Higher,Lower,1,2,1,2,,2,2,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
171,11695296,35,Above 32,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Extremely right,7,Conservative,96,52,51,50,50,passed,Yes,Yes,2,26,18.115186998758805,Higher,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Higher,Lower,2,1,1,1,1,1,2,1,2,2,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
494,11695259,31,25-31,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,Labour,38,76,64,63,2,passed,Yes,Yes,2,27,26.378779350076073,Higher,Neutral,Neutral,Higher,Higher,Higher,Lower,Lower,Higher,Lower,1,,,1,1,1,1,1,1,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
414,11695235,21,18-24,male,Unemployed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Right,6,Reform UK,30,5,0,0,100,passed,Yes,Yes,1,37,38.157568056677825,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,1,2,2,2,1,1,1,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
496,11695225,26,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Green,59,17,2,60,38,passed,Yes,Yes,0,27,22.903274875004232,Higher,Higher,Higher,Lower,Higher,Higher,Lower,Higher,Higher,Lower,1,1,1,1,1,1,1,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
497,11695199,35,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Conservative,86,0,0,0,41,passed,Yes,Yes,0,20,34.20877080516048,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Higher,2,1,2,2,2,2,2,2,2,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
166,11695168,21,18-24,male,Unemployed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Extremely right,7,Reform UK,10,5,10,10,50,passed,Yes,Yes,3,31,16.61324772583615,Neutral,Higher,Higher,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,,2,1,1,,1,2,1,2,1,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
165,11695161,34,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,76,50,70,0,passed,Yes,Yes,1,17,33.144531977386556,Higher,Neutral,Higher,Neutral,Neutral,Higher,Lower,Lower,Neutral,Lower,2,,1,,,2,1,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
162,11695117,23,18-24,female,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Labour,21,59,49,65,11,passed,Yes,Yes,3,28,21.279097725232617,Higher,Neutral,Neutral,Higher,Higher,Higher,Lower,Lower,Neutral,Higher,2,,,1,1,2,1,1,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
412,11695109,30,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Liberal Democrat,31,61,96,55,69,passed,Yes,Yes,1,18,21.04851538707659,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Higher,Higher,Lower,2,2,1,1,1,1,1,1,1,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
161,11695104,20,18-24,female,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Green,14,79,72,93,0,passed,Yes,Yes,3,22,37.30201066966766,Higher,Lower,Lower,Lower,Neutral,Higher,Lower,Lower,Higher,Lower,2,1,1,1,,2,2,1,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
409,11695093,30,25-31,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Conservative,93,0,18,16,67,passed,Yes,Yes,3,20,35.18749777975126,Neutral,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Higher,,,1,1,1,2,1,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
159,11695092,37,Above 32,female,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Right,6,Conservative,62,0,0,86,61,passed,Yes,Yes,0,17,35.28399070400059,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,,2,1,2,2,2,1,1,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
498,11695080,34,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,Labour,11,48,35,0,70,passed,Yes,Yes,1,28,25.182533629482162,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,1,2,2,2,2,1,2,2,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
410,11695051,21,18-24,female,Unemployed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Labour,0,90,50,50,0,passed,Yes,Yes,0,23,34.292856398964496,Neutral,Lower,Neutral,Neutral,Neutral,Higher,Lower,Lower,Lower,Neutral,,1,,,,2,2,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
500,11695047,35,Above 32,male,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,Labour,29,76,77,72,5,passed,Yes,Yes,2,20,29.457766378325427,Higher,Higher,Lower,Higher,Higher,Higher,Lower,Lower,Neutral,Higher,1,1,2,2,1,1,1,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
154,11695041,22,18-24,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Liberal Democrat,1,24,93,78,1,passed,Yes,Yes,1,25,38.856659660861226,Higher,Lower,Neutral,Higher,Neutral,Higher,Lower,Lower,Higher,Lower,1,2,,1,,2,2,2,2,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
152,11695031,24,18-24,male,Self-employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Extremely right,7,Conservative,96,1,19,17,28,passed,Yes,Yes,0,23,33.065994616826515,Higher,Higher,Neutral,Higher,Higher,Lower,Neutral,Higher,Neutral,Lower,2,2,,2,2,1,,1,,2,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
401,11695008,19,18-24,male,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly right,5,Conservative,80,31,48,3,9,passed,Yes,Yes,0,30,27.952817389308006,Higher,Higher,Higher,Lower,Higher,Lower,Lower,Higher,Lower,Lower,2,1,2,2,2,1,2,2,2,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
146,11695006,37,Above 32,male,Employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Right,6,Reform UK,65,50,10,40,70,passed,Yes,Yes,0,29,21.354156504062622,Neutral,Higher,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,,1,2,2,1,1,1,1,1,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
147,11695003,24,18-24,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,SNP,1,46,17,72,1,passed,Yes,Yes,0,28,27.702707448911923,Higher,Lower,Higher,Higher,Higher,Neutral,Lower,Lower,Higher,Neutral,1,1,1,2,1,,1,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
149,11694988,31,25-31,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Conservative,78,14,18,66,4,passed,Yes,Yes,1,22,29.9866637023861,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Neutral,Neutral,Lower,2,2,1,1,1,1,2,,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
141,11694953,25,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Right,6,Conservative,34,29,33,14,36,passed,Yes,Yes,0,24,7.934733769950949,Higher,Higher,Neutral,Higher,Neutral,Neutral,Neutral,Neutral,Neutral,Lower,1,1,,1,,,,,,1,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
389,11694932,22,18-24,male,In school,Primary school,ISCED 0-2,Left,2,Liberal Democrat,20,60,70,65,15,passed,Yes,Yes,1,22,23.53720459187964,Higher,Neutral,Lower,Neutral,Higher,Neutral,Lower,Higher,Higher,Lower,1,,1,,1,,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
504,11694925,27,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,50,80,50,50,0,passed,Yes,Yes,1,13,25.768197453450252,Higher,Lower,Higher,Higher,Neutral,Higher,Lower,Higher,Higher,Higher,2,2,2,1,,2,2,2,2,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
134,11694892,21,18-24,male,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly left,3,Reform UK,6,63,33,50,85,passed,Yes,Yes,3,23,26.777602581261824,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,2,2,2,2,1,2,2,1,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
385,11694882,27,25-31,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Labour,16,80,65,60,12,passed,Yes,Yes,1,20,27.44886154287642,Higher,Higher,Higher,Higher,Lower,Higher,Lower,Neutral,Lower,Lower,2,1,2,2,2,1,1,,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
354,11694838,30,25-31,male,At university,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Green,28,66,56,90,7,passed,Yes,Yes,3,23,29.062690859588347,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Lower,Neutral,2,1,2,,,2,1,1,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
120,11694823,28,25-31,male,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Labour,0,70,70,50,1,passed,Yes,Yes,3,21,31.6379518932563,Higher,Lower,Lower,Higher,Neutral,Higher,Lower,Lower,Higher,Lower,2,1,1,2,,2,1,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
343,11694809,34,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,45,66,44,43,10,passed,Yes,Yes,3,15,17.962182495454165,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,1,2,2,2,1,2,1,2,2,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
127,11694803,23,18-24,female,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Green,10,50,60,65,0,passed,Yes,Yes,3,24,26.758176320519304,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Neutral,Lower,1,1,1,,,2,1,2,,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
346,11694802,24,18-24,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,30,65,46,29,16,passed,Yes,Yes,2,17,16.84517735139645,Higher,Neutral,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Lower,2,,1,1,1,1,1,2,2,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
351,11694789,27,25-31,female,Self-employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Green,18,55,77,90,2,passed,Yes,Yes,2,24,33.672540741678525,Higher,Neutral,Neutral,Neutral,Neutral,Higher,Lower,Lower,Neutral,Lower,1,,,,,2,1,2,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
337,11694777,36,Above 32,male,Unemployed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly left,3,SNP,40,61,76,84,0,passed,Yes,Yes,3,20,30.095846889562686,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Higher,Neutral,Neutral,2,1,2,2,1,2,1,1,,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
345,11694768,35,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly right,5,__other,60,60,10,0,30,passed,Yes,Yes,2,29,24.819347291981714,Higher,Higher,Higher,Higher,Higher,Neutral,Higher,Higher,Higher,Lower,1,1,1,2,1,,2,1,1,1,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
344,11694766,36,Above 32,female,Employed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Right,6,Green,27,22,25,64,62,passed,Yes,Yes,0,23,18.85735930611707,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Lower,Lower,Lower,2,1,1,2,1,1,1,2,2,2,Right,2,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
97,11694765,24,18-24,female,Unemployed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Green,0,38,21,69,0,passed,Yes,Yes,3,16,25.958428303732106,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Higher,Higher,2,2,2,,1,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
341,11694758,19,18-24,other,__other,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Green,10,25,50,60,0,passed,Yes,Yes,3,22,22.891046284519195,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Lower,Higher,2,1,1,,,2,2,2,2,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
331,11694741,19,18-24,female,At university,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Left,2,Labour,4,46,48,44,1,passed,Yes,Yes,0,27,21.36913662270893,Higher,Higher,Higher,Higher,Neutral,Higher,Lower,Higher,Lower,Lower,1,1,1,2,,1,1,1,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
326,11694739,37,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,12,87,65,81,1,passed,Yes,Yes,3,24,35.76814224977305,Higher,Neutral,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Lower,1,,1,2,1,1,1,2,1,2,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
353,11694735,22,18-24,female,Unemployed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Extremely right,7,Labour,0,15,0,0,0,passed,Yes,Yes,0,20,6,Higher,Lower,Higher,Higher,Higher,Higher,Lower,Lower,Higher,Neutral,2,2,2,1,1,2,2,2,1,,Right,3,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
328,11694723,32,Above 32,female,Working in the household,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Left,2,Green,12,57,42,80,4,passed,Yes,Yes,3,17,28.170906978654415,Higher,Lower,Lower,Neutral,Neutral,Higher,Lower,Lower,Neutral,Neutral,2,1,2,,,2,2,2,,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
325,11694722,30,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,SNP,0,63,50,87,0,passed,Yes,Yes,0,23,34.75053956415641,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Higher,Lower,Lower,2,1,1,1,1,1,1,2,1,2,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
101,11694721,29,25-31,female,Employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Green,44,44,57,83,41,passed,Yes,Yes,0,23,15.612815249018993,Higher,Neutral,Neutral,Higher,Higher,Neutral,Lower,Lower,Neutral,Lower,1,,,1,1,,1,1,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
350,11694720,27,25-31,female,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,SNP,0,70,40,85,0,passed,Yes,Yes,2,16,34.9857113690718,Higher,Lower,Lower,Higher,Neutral,Higher,Lower,Lower,Neutral,Lower,2,2,1,1,,2,2,1,,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
73,11694691,31,25-31,male,Self-employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,0,74,10,61,25,passed,Yes,Yes,2,23,28.781938781117578,Higher,Neutral,Lower,Higher,Lower,Higher,Lower,Lower,Higher,Neutral,2,,2,1,1,2,1,2,2,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
74,11694671,29,25-31,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Green,5,60,60,75,0,passed,Yes,Yes,3,26,31.144823004794873,Higher,Lower,Lower,Lower,Higher,Higher,Lower,Lower,Higher,Higher,2,1,1,1,1,2,2,2,1,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
71,11694669,21,18-24,male,Unemployed,"Higher secondary or further education (A-levels, T-levels, BTEC, International Baccalaureate or equivalent)",ISCED 3-4,Slightly left,3,Liberal Democrat,20,55,90,85,0,passed,Yes,Yes,1,13,35.35533905932738,Higher,Lower,Lower,Neutral,Higher,Higher,Lower,Lower,Neutral,Lower,2,2,2,,1,2,2,2,,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
66,11694668,34,Above 32,female,Employed,"Masters Degree, M.Phil, Post-Graduate Diplomas and Certificates",ISCED 5-8,Slightly left,3,Labour,17,68,66,73,0,passed,Yes,Yes,1,20,30.208608044727914,Higher,Neutral,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Higher,2,,2,2,1,2,2,1,1,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
78,11694665,34,Above 32,male,Employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Left,2,Liberal Democrat,0,81,100,100,0,passed,Yes,Yes,2,15,46.40861988898183,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Lower,Neutral,2,2,1,1,2,2,2,2,1,,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
68,11694664,30,25-31,male,Employed,Secondary school up to 16 years (GCSEs or equivalent),ISCED 0-2,Slightly right,5,Conservative,50,45,70,10,0,passed,Yes,Yes,2,41,26.076809620810597,Neutral,Higher,Higher,Higher,Higher,Higher,Neutral,Lower,Higher,Lower,,1,2,1,1,1,,2,1,2,Right,1,Lower,Higher,Higher,Lower,Higher,Higher,Higher,Higher,Higher,Higher
63,11694647,35,Above 32,female,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Left,2,Labour,14,75,50,59,0,passed,Yes,Yes,0,33,28.146758250285234,Higher,Lower,Neutral,Neutral,Higher,Higher,Lower,Lower,Lower,Lower,1,1,,,1,1,2,1,2,1,Left,2,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
59,11694644,32,Above 32,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Labour,12,63,40,51,0,passed,Yes,Yes,0,17,23.676148335402868,Higher,Lower,Lower,Higher,Higher,Higher,Lower,Lower,Higher,Higher,2,1,1,2,2,1,2,2,1,1,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
306,11694643,28,25-31,male,Employed,"Bachelors degree (BA, BSc., BEd., BEng.)",ISCED 5-8,Slightly left,3,Liberal Democrat,2,8,38,13,2,passed,Yes,Yes,1,30,13.350655414622908,Higher,Higher,Higher,Higher,Higher,Higher,Lower,Neutral,Lower,Neutral,1,1,1,1,1,1,1,,1,,Left,1,Higher,Lower,Lower,Higher,Lower,Lower,Lower,Lower,Lower,Higher
